source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-011,SKOS Simple Knowledge Organization System Reference,World Wide Web Consortium,https://www.w3.org/TR/skos-reference/,"W3C Recommendation, 18 August 2009",true,true,true,unverified,unverified,unverified,
SRC-012,Decentralized Identifiers (DIDs) v1.1,World Wide Web Consortium,https://www.w3.org/TR/did-1.1/,"Version 1.1, W3C Technical Report series, retrieved 2026-08-22",true,false,true,unverified,unverified,unverified,
SRC-013,FHIR Data Types: Identifier,Health Level Seven International,https://www.hl7.org/fhir/datatypes.html,"FHIR Release 5 (v5.0.0), normative datatype",true,false,true,unverified,unverified,unverified,
SRC-014,Introducing the Legal Entity Identifier (LEI),Global Legal Entity Identifier Foundation,https://www.gleif.org/en/about-lei/introducing-the-legal-entity-identifier-lei,Retrieved 2026-08-22; scheme standardised as ISO 17442,true,false,true,unverified,unverified,unverified,
SRC-015,DataCite Metadata Schema 4.6,DataCite e.V.,https://datacite-metadata-schema.readthedocs.io/en/4.6/,"Version 4.6, 2024",true,false,true,unverified,unverified,unverified,
SRC-016,FAIR Principles,GO FAIR International Support and Coordination Office,https://www.go-fair.org/fair-principles/,Retrieved 2026-08-22,true,false,true,unverified,unverified,unverified,
SRC-017,NIST Special Publication 800-63-4: Digital Identity Guidelines,National Institute of Standards and Technology,https://pages.nist.gov/800-63-4/sp800-63.html,"SP 800-63-4, 2025",true,false,true,unverified,unverified,unverified,
SRC-018,Regulation (EU) 2016/679 (General Data Protection Regulation),European Parliament and Council of the European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj/eng,"OJ L 119, 4 May 2016; ELI http://data.europa.eu/eli/reg/2016/679/oj",true,false,true,unverified,unverified,unverified,
SRC-019,The ARK Identifier Scheme (draft-kunze-ark),IETF Datatracker / ARK Alliance,https://datatracker.ietf.org/doc/draft-kunze-ark/,"Internet-Draft, retrieved 2026-08-22; not an IETF standard",true,false,true,unverified,unverified,unverified,
SRC-020,ITU-T Recommendation X.660 | ISO/IEC 9834-1: Procedures for the operation of object identifier registration authorities,International Telecommunication Union - Telecommunication Standardization Sector,https://www.itu.int/rec/T-REC-X.660/en,"X.660 (07/2011), in force",true,false,true,unverified,unverified,unverified,
SRC-021,DOI Handbook,DOI Foundation (International DOI Foundation),https://www.doi.org/the-identifier/resources/handbook/,December 2025 edition; under review against ISO 26324:2022,true,false,true,unverified,unverified,unverified,
SRC-022,Can a GTIN be reused? (GS1 Global Office support knowledge base),GS1 AISBL,https://support.gs1.org/support/solutions/articles/43000734390-can-a-gtin-be-reused-,Retrieved 2026-08-22; cites GS1 General Specifications section 4.2.5 and the GTIN Management Standard,true,false,true,unverified,unverified,unverified,
SRC-023,ISO 6523 ICD list (Peppol BIS Billing 3.0 code list),OpenPeppol AISBL,https://docs.peppol.eu/poacc/billing/3.0/codelist/ICD/,"Peppol BIS Billing 3.0, May 2026 release",true,false,true,unverified,unverified,unverified,
SRC-024,Uniform Resource Identifier (URI) Schemes,Internet Assigned Numbers Authority (IANA),https://www.iana.org/assignments/uri-schemes/uri-schemes.xhtml,Last Updated 2026-08-13,false,true,true,unverified,unverified,unverified,
SRC-025,Decentralized Identifiers (DIDs) v1.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/did-core/,"W3C Recommendation, 19 July 2022",false,true,true,unverified,unverified,unverified,
SRC-026,ISO 26324:2025 Information and documentation — Digital object identifier system,International Organization for Standardization (ISO),https://www.iso.org/standard/88862.html,"ISO 26324:2025, Edition 3, 2025-03",false,true,true,unverified,unverified,unverified,
SRC-027,ISO/IEC 11179-1:2023 Information technology — Metadata registries (MDR) — Part 1: Framework,ISO/IEC JTC 1/SC 32,https://www.iso.org/standard/78914.html,"ISO/IEC 11179-1:2023, Edition 4, 2023-01",false,true,true,unverified,unverified,unverified,
SRC-028,ISO/IEC 6523-1:2023 Information technology — Structure for the identification of organizations and organization parts — Part 1: Identification of organization identification schemes,ISO/IEC JTC 1/SC 32,https://webstore.iec.ch/en/publication/87933,"ISO/IEC 6523-1:2023, Edition 2.0, 2023-08-14",false,true,true,unverified,unverified,unverified,
SRC-029,ISO 24619:2011 Language resource management — Persistent identification and sustainable access (PISA),International Organization for Standardization (ISO),https://www.iso.org/standard/37333.html,"ISO 24619:2011, confirmed 2024",false,true,true,unverified,unverified,unverified,
SRC-030,HL7 FHIR R5 Datatype Identifier,Health Level Seven International (HL7),https://hl7.org/fhir/datatypes-definitions.html#Identifier,"FHIR v5.0.0, 2023",false,true,true,unverified,unverified,unverified,
SRC-031,DOI Handbook,DOI Foundation,https://www.doi.org/doi-handbook/html/index.html,"DOI Handbook 2025, updated 2025-12-10",false,true,true,unverified,unverified,unverified,
SRC-032,ARK NAANs and systems,ARK Alliance / California Digital Library,https://arks.org/about/ark-naans-and-systems/,"Published 2021-01-23, accessed 2026-08-22",false,true,true,unverified,unverified,unverified,
SRC-033,GS1 check digit calculator and identification-key integrity,GS1,https://www.gs1.org/services/check-digit-calculator,"GS1 first-party service documentation, accessed 2026-08-22",false,true,true,unverified,unverified,unverified,
