source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-032,IAS 21 The Effects of Changes in Foreign Exchange Rates,IFRS Foundation,https://www.ifrs.org/content/dam/ifrs/publications/html-standards/english/2025/issued/ias21.html,"Issued standards, 2025 edition (HTML)",true,false,true,unverified,unverified,unverified,
SRC-033,IFRS 13 Fair Value Measurement,IFRS Foundation,https://www.ifrs.org/content/dam/ifrs/publications/html-standards/english/2025/issued/ifrs13.html,"Issued standards, 2025 edition (HTML)",true,false,true,unverified,unverified,unverified,
SRC-034,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013; namespace http://www.w3.org/ns/prov#",true,false,true,unverified,unverified,unverified,
SRC-035,eXtensible Access Control Markup Language (XACML) Version 3.0,OASIS,https://docs.oasis-open.org/xacml/3.0/xacml-3.0-core-spec-os-en.html,"OASIS Standard, 22 January 2013",true,false,true,unverified,unverified,unverified,
SRC-036,"NIST SP 800-162, Guide to Attribute Based Access Control (ABAC) Definition and Considerations",National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/162/upd1/final,"January 2014, updated 25 February 2019",true,false,true,unverified,unverified,unverified,
SRC-037,Universal Electronic Records Management (ERM) Requirements,U.S. National Archives and Records Administration (NARA),https://www.archives.gov/records-mgmt/policy/universalermrequirements,"Version 3, June 2023",true,false,true,unverified,unverified,unverified,
SRC-038,"17 CFR 240.17a-4 - Records to be preserved by certain exchange members, brokers and dealers",U.S. Government Publishing Office / U.S. Securities and Exchange Commission,https://www.govinfo.gov/content/pkg/CFR-2024-title17-vol4/pdf/CFR-2024-title17-vol4-sec240-17a-4.pdf,"Code of Federal Regulations, 2024 edition, Title 17, Volume 4",true,false,true,unverified,unverified,unverified,
SRC-039,Taxable amount - VAT Directive 2006/112/EC (Article 91 currency conversion),"European Commission, Directorate-General for Taxation and Customs Union",https://taxation-customs.ec.europa.eu/taxation/vat/vat-directive/taxable-amount_en,"Consolidated VAT Directive 2006/112/EC, Article 91; page consulted 3 September 2026",true,false,true,unverified,unverified,unverified,
SRC-040,AS 2201: An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements,Public Company Accounting Oversight Board (PCAOB),https://pcaobus.org/oversight/standards/auditing-standards/details/AS2201,"AS 2201, as amended by PCAOB Release No. 2024-005, effective 15 December 2026",true,false,true,unverified,unverified,unverified,
SRC-041,RFC 9110: HTTP Semantics,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9110.html,"RFC 9110, June 2022 (Internet Standard, STD 97)",true,false,true,unverified,unverified,unverified,
SRC-042,Federal Records Centers Program Freeze Process Overview / FAQ,"National Archives and Records Administration (NARA), United States",https://www.archives.gov/frc/arcis/freeze-faq,Last reviewed 29 January 2024,true,false,true,unverified,unverified,unverified,
SRC-043,HL7 FHIR Release 5 — RESTful API (http.html),Health Level Seven International (HL7),https://hl7.org/fhir/http.html,"FHIR R5 (5.0.0), normative RESTful API sections",true,false,true,unverified,unverified,unverified,
SRC-044,"HL7 FHIR Release 5 — Data Types (Money, decimal precision)",Health Level Seven International (HL7),https://hl7.org/fhir/datatypes.html,"FHIR R5 (5.0.0), normative base types",true,false,true,unverified,unverified,unverified,
SRC-045,Verifiable Credentials Data Model v2.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/vc-data-model-2.0/,"W3C Recommendation, 15 May 2025",true,false,true,unverified,unverified,unverified,
SRC-046,The Idempotency-Key HTTP Header Field,Internet Engineering Task Force (IETF) HTTP API Working Group,https://datatracker.ietf.org/doc/draft-ietf-httpapi-idempotency-key-header/,"draft-ietf-httpapi-idempotency-key-header-07, latest revision 15 October 2025 (Internet-Draft, expired)",true,false,true,unverified,unverified,unverified,
SRC-047,RFC 9457: Problem Details for HTTP APIs,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9457.html,"RFC 9457, July 2023 (Standards Track; obsoletes RFC 7807)",true,false,true,unverified,unverified,unverified,
SRC-048,Time Ontology in OWL,World Wide Web Consortium (W3C),https://www.w3.org/TR/owl-time/,"W3C Candidate Recommendation Draft, 15 November 2022",true,false,true,unverified,unverified,unverified,
SRC-049,Calculations 1.1,XBRL International,https://www.xbrl.org/Specification/calculation-1.1/REC-2023-02-22/calculation-1.1-REC-2023-02-22.html,"Recommendation, 22 February 2023",true,false,true,unverified,unverified,unverified,
SRC-050,Council Regulation (EC) No 1103/97 on certain provisions relating to the introduction of the euro,Council of the European Union (via EUR-Lex),https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=celex:31997R1103,"17 June 1997, CELEX 31997R1103",true,false,true,unverified,unverified,unverified,
SRC-051,Converting to the euro,"European Commission, Directorate-General for Economic and Financial Affairs",https://economy-finance.ec.europa.eu/euro/enlargement-euro-area/adoption-fixed-euro-conversion-rate/converting-euro_en,Current guidance page citing Council Regulation (EC) No 1103/97,true,false,true,unverified,unverified,unverified,
SRC-052,Harmonised ISO 20022 data requirements for enhancing cross-border payments,Bank for International Settlements — Committee on Payments and Market Infrastructures,https://www.bis.org/cpmi/publ/d218.htm,17 October 2023; alignment encouraged by end-2027,true,false,true,unverified,unverified,unverified,
SRC-053,Handbook on Statistical Disclosure Control — Glossary,SDC Center of Excellence (co-financed by Eurostat),https://sdctools.github.io/HandbookSDC/07-glossary.html,Second edition,true,false,true,unverified,unverified,unverified,
