source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-021,Data on the Web Best Practices,W3C,https://www.w3.org/TR/dwbp/,W3C Recommendation 31 January 2017,true,false,true,unverified,unverified,unverified,
SRC-022,Shapes Constraint Language (SHACL),W3C,https://www.w3.org/TR/shacl/,W3C Recommendation 20 July 2017,true,false,true,unverified,unverified,unverified,
SRC-023,Data Quality Vocabulary (DQV),W3C,https://www.w3.org/TR/vocab-dqv/,W3C Group Note 15 December 2016,true,false,true,unverified,unverified,unverified,
SRC-024,DCMI Metadata Terms,Dublin Core Metadata Initiative (DCMI),https://www.dublincore.org/specifications/dublin-core/dcmi-terms/,"DCMI Recommendation, 2020-01-20",true,false,true,unverified,unverified,unverified,
SRC-025,RFC 8785: JSON Canonicalization Scheme (JCS),IETF,https://www.rfc-editor.org/rfc/rfc8785,"RFC 8785, June 2020",true,false,true,unverified,unverified,unverified,
SRC-026,ISO/IEC 11179-6:2023 Information technology — Metadata registries (MDR) — Part 6: Registration,ISO/IEC,https://www.iso.org/standard/78916.html,"Fourth edition, 2023 (cancels and replaces ISO/IEC 11179-6:2015)",true,false,true,unverified,unverified,unverified,
SRC-027,OBO Foundry Principle 4: Versioning,OBO Foundry,https://obofoundry.org/principles/fp-004-versioning.html,"OBO Foundry principle, page accessed 2026-09-02",true,false,true,unverified,unverified,unverified,
SRC-028,Obsoleting an Existing Ontology Term (OBO Academy / OBOOK),OBO Foundry,https://oboacademy.github.io/obook/howto/obsolete-term/,"OBOOK how-to guide, page accessed 2026-09-02",true,false,true,unverified,unverified,unverified,
SRC-029,Asset Description Metadata Schema (ADMS),W3C,https://www.w3.org/TR/vocab-adms/,"W3C Working Group Note 1 August 2013; retired August 2023, maintained by SEMIC",true,false,true,unverified,unverified,unverified,
SRC-030,ODRL Information Model 2.2,W3C,https://www.w3.org/TR/odrl-model/,W3C Recommendation 15 February 2018,true,false,true,unverified,unverified,unverified,
SRC-031,Semantic Versioning 2.0.0,Semantic Versioning (semver.org),https://semver.org/spec/v2.0.0.html,Version 2.0.0,true,false,true,unverified,unverified,unverified,
