source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-011,"Form ATS-N Filings and Information (Rule 304 of Regulation ATS, 17 CFR 242.304)","U.S. Securities and Exchange Commission, Division of Trading and Markets",https://www.sec.gov/about/divisions-offices/division-trading-markets/alternative-trading-systems/form-ats-n-filings-information,Page updated 30 March 2026; rule adopted 18 July 2018,true,false,true,unverified,unverified,unverified,
SRC-012,FIX Latest Order State Changes (as of EP284),FIX Trading Community / FIX Protocol Ltd,https://www.fixtrading.org/wp-content/uploads/download-manager-files/FIX-Latest-as-of-EP284-Order-State-Changes.pdf,"FIX Latest, Extension Pack 284; copyright 2011-2023",true,false,true,unverified,unverified,unverified,
SRC-013,Market Definition - OECD Roundtables on Competition Policy Papers No. 130,"Organisation for Economic Co-operation and Development, Competition Committee",https://www.oecd.org/content/dam/oecd/en/publications/reports/2012/10/market-definition_e54deedd/62f0f46c-en.pdf,2012,true,false,true,unverified,unverified,unverified,
SRC-014,IOSCO Principles - Executive Summary (FSI Connect),"Financial Stability Institute, Bank for International Settlements",https://bis.org/fsi/fsisummaries/iosco_principles.htm,29 June 2023,true,false,true,unverified,unverified,unverified,
SRC-015,Commission Delegated Regulation (EU) 2017/587 - regulatory technical standards on transparency requirements for trading venues and investment firms in respect of shares and similar instruments,European Commission (EUR-Lex),https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32017R0587,14 July 2016; OJ 31 March 2017; applied 3 January 2018,true,false,true,unverified,unverified,unverified,
SRC-016,ISO 10383:2012 Securities and related financial instruments - Codes for exchanges and market identification (MIC),International Organization for Standardization,https://www.iso.org/standard/61067.html,"Edition 3, 2012-10; confirmed 2023-06-14 (stage 90.93)",false,true,true,unverified,unverified,unverified,
SRC-017,Directive 2014/65/EU of the European Parliament and of the Council of 15 May 2014 on markets in financial instruments (MiFID II),European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32014L0065,"OJ L 173, 12.6.2014; current consolidated version 06/06/2026",false,true,true,unverified,unverified,unverified,
SRC-018,"Securities Exchange Act of 1934, section 3(a) definitions of exchange, facility and member",United States Congress,https://www.govinfo.gov/content/pkg/COMPS-1885/pdf/COMPS-1885.pdf,"As amended through P.L. 119-60, enacted 18 December 2025",false,true,true,unverified,unverified,unverified,
SRC-019,FIBO Markets Ontology (FBC FunctionalEntities Markets),"EDM Association dba EDM Council, Inc. / Object Management Group",https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/Markets/,versionIRI 20260701; ontology modified through 2015-2026,false,true,true,unverified,unverified,unverified,
SRC-020,Principles for financial market infrastructures,Committee on Payments and Market Infrastructures and International Organization of Securities Commissions (BIS),https://www.bis.org/cpmi/publ/d101.htm,Issued 16 April 2012; FSI Executive Summary 27 July 2023,false,true,true,unverified,unverified,unverified,
SRC-021,Regulation (EU) 2023/1114 on markets in crypto-assets (MiCA),European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32023R1114,"31 May 2023, OJ L 150, 9.6.2023; crypto-asset service rules applicable 30 December 2024",false,true,true,unverified,unverified,unverified,
SRC-022,FAQ ISO 10383 January 2023,SWIFT SC as ISO 10383 Registration Authority,https://www.iso20022.org/sites/default/files/media/file/FAQ_ISO_10383_January2023.pdf,January 2023,false,true,true,unverified,unverified,unverified,
SRC-023,ISO 10383 Market Identifier Codes - Release 2.0 Factsheet,SWIFT SC as ISO 10383 Registration Authority,https://www.iso20022.org/sites/default/files/media/file/ISO10383_MIC_Release_2_0_Factsheet_v2.pdf,Release 2.0 factsheet v2 (dataset structure used by the live 2026 register),false,true,true,unverified,unverified,unverified,
